osm_id,lon,lat,name
5424713348,4.9009578,52.3774316,Centraal Station
5737467956,4.8914727,52.3416064,Europaplein
5737467957,4.8906926,52.3539754,De Pijp
5737467958,4.8911097,52.3606741,Vijzelgracht
5737467960,4.9187004,52.3889316,Noorderpark
5737467961,4.9323589,52.4019931,Noord
6202003504,4.3151022,51.903851,Vlaardingen West
6202003506,4.3150312,51.9037243,
6202080926,4.2248525,51.9325971,Steendijkpolder
6206333075,4.1285209,51.9753292,Hoek van Holland Haven
