osm_id,lon,lat
42018041,5.9140873,50.8772918
42018051,5.7797424,50.8773046
42018071,5.7774142,50.8772877
42018142,5.7456832,50.8773425
42018144,5.7863755,50.8773198
42018199,5.7464621,50.8773487
42018203,5.7861824,50.8773401
42018260,5.7615033,50.8773926
42018262,5.778307,50.8773645
42018341,5.7611171,50.8774298
42018345,5.7853625,50.8774209
42018355,5.8295373,50.8776421
42018370,5.7793416,50.8774613
42018401,5.7469926,50.8774808
42018404,5.78217,50.8774869
42018437,5.783163,50.8775034
42018438,5.7838313,50.8774986
42018531,5.7473843,50.8775696
42018553,5.7862213,50.8775132
42018570,5.7461325,50.8774718
42018604,5.7595694,50.8775705
42018629,5.780577,50.8775642
42018651,5.7614765,50.8775855
42018713,5.7611064,50.877616
42018773,5.7469001,50.8776642
42018774,5.7819203,50.8776499
42018831,5.7847622,50.8776406
42018843,5.7825193,50.8776692
42018885,5.7839699,50.8776692
42018968,5.91267,50.8781187
42018978,5.747285,50.8777542
42019011,5.9129385,50.8777953
42019050,5.7488473,50.8778438
42019130,5.7570803,50.8778007
42019179,5.829302,50.8778213
42019249,5.7595209,50.8777775
42019404,5.7500541,50.8779917
42019432,5.7487111,50.8780194
42019476,5.9534913,50.87797
42019525,5.7547284,50.8780107
42019529,5.7571835,50.8779902
42019567,5.7512881,50.8780817
42019571,5.9530199,50.8781011
42019632,5.7527374,50.8781045
42019757,5.9532904,50.8781929
42019829,5.9114307,50.8783414
42019849,5.749994,50.8781783
42019909,5.7546127,50.878217
42019934,5.75107,50.87827
42019968,5.9121139,50.8783193
42020033,5.7526315,50.878299
42020389,5.9114727,50.8785314
42021244,5.7353704,50.8789183
42021250,5.7355646,50.8789729
42021393,5.9084287,50.8792009
42021589,5.9087244,50.8793141
42021696,5.7355339,50.8793358
42021697,5.7358228,50.8795901
42021862,5.907608,50.8794257
42022331,5.8345238,50.8797772
42022335,5.9066829,50.8798362
42022376,5.9065767,50.8796659
42022449,5.8348698,50.8799295
42022579,5.904751,50.8799607
42022656,5.9038063,50.880051
42022667,5.9031869,50.8800821
42022670,5.8344863,50.8800175
42022763,5.9051693,50.88009
42022772,5.8348537,50.8801799
42022866,5.9039807,50.8802173
42022889,5.9033825,50.8802507
42022933,5.8978089,50.8803047
42023051,5.836098,50.8804311
42023117,5.8945957,50.8804466
42023198,5.8979765,50.8804827
42023278,5.8920816,50.880542
42023303,5.8911066,50.8805852
42023338,5.8962268,50.8805497
42023466,5.8359182,50.880647
42023531,5.8942768,50.8806348
42023548,5.8368007,50.8807188
42023558,5.8894221,50.8807053
42023628,5.9508954,50.8806937
42023686,5.8915174,50.8807638
42023694,5.8887661,50.880757
42023762,5.8879615,50.8808349
42023883,5.8893957,50.8809031
42023980,5.8889324,50.8809432
42024038,5.8376376,50.8810336
42024051,5.8881814,50.8810176
42024193,5.8368133,50.8810082
42024377,5.8850582,50.8812367
42024418,5.8384422,50.8812942
42024422,5.8862743,50.8812613
42024692,5.8383475,50.881499
42024708,5.8566138,50.8815339
42024760,5.8549097,50.8815254
42024795,5.8842895,50.8815541
42024798,5.858562,50.8816662
42024918,5.8408866,50.8818821
42025051,5.83923,50.8817427
42025065,5.8565772,50.8817203
42025137,5.8577753,50.8817847
42025202,5.8584474,50.8818434
42025208,5.8549939,50.8817122
42025228,5.8505527,50.8819027
42025309,5.8497829,50.8820059
42025331,5.8417827,50.8820273
42025542,5.8408281,50.8820819
42025549,5.8616892,50.8820381
42025619,5.8506439,50.8820838
42025695,5.8481548,50.8821785
42025719,5.8498526,50.8821802
42025762,5.7367319,50.8823227
42025781,5.8416427,50.8822153
42025832,5.8470432,50.8822622
42025927,5.8440134,50.8822629
42025968,5.846134,50.8822977
42025970,5.8616391,50.8822504
42026023,5.8621345,50.8820973
42026104,5.848261,50.8823688
42026181,5.842438,50.8823233
42026214,5.8620958,50.8823173
42026229,5.8430581,50.8823886
42026337,5.8471076,50.8824619
42026353,5.8451646,50.8824995
42026476,5.9486906,50.8825247
42026481,5.8774809,50.88256
42026516,5.8655398,50.8825871
42026527,5.7369612,50.8823888
42026701,5.9488545,50.8826638
42026857,5.867051,50.8827793
42026893,5.8676947,50.8828571
42026901,5.8771626,50.8828375
42026946,5.8754299,50.8828748
42027060,5.8763365,50.8829695
42027118,5.8668122,50.8829688
42027243,5.8736588,50.8830186
42027258,5.8674855,50.8830433
42027259,5.870129,50.8830491
42027287,5.8725135,50.8830728
42027310,5.8707996,50.8830728
42027484,5.8745815,50.8831625
42027553,5.8691044,50.8831997
42027586,5.8737285,50.8832234
42027683,5.8727173,50.8832775
42027709,5.8706279,50.8832792
42027735,5.8714701,50.8832911
42028301,5.7376497,50.8837636
42028329,5.7374888,50.8838116
42028664,5.7377444,50.8839436
42028726,5.7375753,50.8839791
42029057,5.946615,50.8843926
42029231,5.9468433,50.884484
42030250,5.7382654,50.8848543
42031675,5.7389972,50.8864478
42032554,5.7396701,50.8872859
42033319,5.7400863,50.887876
42033877,5.9417563,50.888409
42034024,5.7405699,50.888463
42034037,5.9419762,50.8885072
42034517,5.7409503,50.8888679
42035728,5.741824,50.8896509
42035899,5.7422558,50.8899775
42036869,5.9393144,50.8904738
42037014,5.93961,50.89052
42037028,5.7413412,50.8904935
42037569,5.741663,50.8910163
42038303,5.7418942,50.8913745
42038624,5.7448741,50.8919429
42038998,5.7422428,50.8918279
42039978,5.93731,50.89253
42040165,5.7431401,50.8927878
42040389,5.74334,50.89296
42040933,5.7466681,50.8932818
42041063,5.7469014,50.8934611
42041244,5.9358822,50.8935796
42041718,5.7452042,50.8944381
42041851,5.9360593,50.8936946
42042716,5.933935,50.8955319
42043135,5.7494814,50.8953744
42044217,5.9336305,50.8961647
42044633,5.7517108,50.8970201
42046381,5.7506489,50.8985307
42047038,5.7517687,50.8991651
42047217,5.7544817,50.8992227
42047907,5.7537092,50.8999128
42048100,5.7540855,50.9000739
42048312,5.7545173,50.9002921
42048470,5.7557671,50.900399
42048567,5.7548931,50.9005341
42048722,5.756075,50.9007011
42048835,5.7552735,50.9008149
42049213,5.7557038,50.9011922
42049269,5.7565229,50.9012272
42049419,5.9282635,50.9014354
42049654,5.7561581,50.9016771
42050160,5.7571546,50.9020981
42050238,5.7566302,50.9022489
42050697,5.7575574,50.9028543
42051001,5.7571239,50.9029568
42053094,5.9269103,50.9049834
42053146,5.9275284,50.9050348
42053235,5.9252205,50.904964
42053259,5.926508,50.9051018
42053305,5.9248739,50.9049612
42053348,5.9260145,50.9052169
42053517,5.924996,50.9053718
42053595,5.9244399,50.9056896
42053624,5.9239648,50.9055945
42053695,5.7588468,50.9056524
42053741,5.9238526,50.9056329
42053743,5.9241256,50.90565
42053776,5.7585507,50.9055844
42053885,5.9235522,50.9057513
42054015,5.92588,50.90582
42054125,5.924102,50.9059653
42054155,5.9232518,50.9058968
42054245,5.7590764,50.9060377
42054259,5.9229675,50.9060896
42054559,5.9225973,50.9063975
42054571,5.9234368,50.9062193
42054656,5.7593643,50.9065223
42054805,5.7591989,50.9066749
42054967,5.9228789,50.9066489
42054987,5.9222004,50.9067357
42055172,5.7597684,50.9070762
42055427,5.7595485,50.907127
42055449,5.9216961,50.9071755
42055451,5.92245,50.90719
42055485,5.9220152,50.9072307
42055737,5.921865,50.907569
42055894,5.9209236,50.9077573
42055993,5.9213554,50.9078937
42056059,5.9199139,50.9084671
42056096,5.9213845,50.9080019
42056216,5.9203812,50.908473
42056741,5.9183826,50.9092439
42056991,5.9180304,50.9095811
42057361,5.9171043,50.9097803
42057485,5.9171203,50.9099424
42057641,5.91669,50.9101
42057690,5.9158369,50.9102456
42057827,5.9155753,50.9105005
42057941,5.91503,50.9105
42058295,5.7628959,50.9109492
42058338,5.9124451,50.9114217
42058365,5.7626557,50.9109655
42058621,5.7632177,50.9113213
42058803,5.7636719,50.911784
42059068,5.7634538,50.911849
42059718,5.764426,50.9124773
42060777,5.9047344,50.9134677
42060848,5.904616,50.9135
42060884,5.9048114,50.913564
42060984,5.9046901,50.9136
42062055,5.7668128,50.9145366
42062150,5.7666412,50.9146238
42062167,5.7670434,50.9147244
42062254,5.7668691,50.9148123
42062425,5.8995043,50.9149626
42062476,5.8992764,50.9150243
42062494,5.8995789,50.9150493
42062577,5.8993614,50.9151223
42062752,5.8984202,50.9153159
42062894,5.8978832,50.9155207
42062896,5.8983656,50.9154633
42063201,5.8973,50.91577
42063261,5.8976427,50.9157619
42063537,5.8968941,50.9161105
42064261,5.7697723,50.9169632
42064405,5.769537,50.9170778
42064415,5.770276,50.9174435
42064621,5.8950462,50.917056
42064791,5.7701056,50.9176256
42064970,5.8941495,50.9173722
42064979,5.7706782,50.917878
42065327,5.770406,50.9179469
42065521,5.7709532,50.918204
42065591,5.8928704,50.9182761
42065696,5.8926895,50.9182347
42065842,5.8924166,50.9185963
42066097,5.8923209,50.918488
42066172,5.7712896,50.9186775
42066381,5.771039,50.9186876
42066423,5.8921538,50.9188245
42066482,5.8920467,50.9187097
42066684,5.89177,50.9189738
42066783,5.8919155,50.9190483
42066860,5.8915714,50.9191857
42066979,5.8917133,50.9192615
42066988,5.771833,50.919905
42067109,5.891202,50.9198938
42067429,5.7721106,50.9199715
42068166,5.8903692,50.9207136
42068213,5.890527,50.9207609
42068383,5.8902066,50.9209283
42068449,5.8903654,50.9209673
42068743,5.8897697,50.9215034
42068855,5.8899356,50.9215448
42069197,5.8896114,50.921986
42069467,5.8894574,50.9219495
42069836,5.7731043,50.9219239
42070453,5.8885734,50.9233024
42070476,5.8887048,50.9233937
42071622,5.8877151,50.9250507
42072070,5.8874104,50.925236
42072176,5.7755987,50.9255513
42072192,5.7753958,50.9256026
42072327,5.7758542,50.9259555
42072368,5.7756537,50.9260038
42073185,5.7760601,50.9266849
42074355,5.7774935,50.9283861
42074422,5.7773266,50.9284496
42074992,5.7783266,50.9296133
42075122,5.7787906,50.92987
42076654,5.7808129,50.9322198
42076727,5.7811049,50.9323251
42076789,5.7812195,50.9326469
42076838,5.7814912,50.9327207
42076997,5.8826131,50.9323702
42077001,5.8824415,50.9323095
42077384,5.88172,50.93348
42077566,5.8812456,50.933713
42077891,5.8813798,50.9338482
42077956,5.8807834,50.9341828
42078050,5.8809703,50.9342272
42078307,5.8801692,50.9346799
42078429,5.78346,50.93488
42078475,5.8800118,50.935001
42078488,5.8798421,50.9349331
42078554,5.782989,50.9345192
42078724,5.8792248,50.9353547
42078725,5.8789747,50.9356643
42078887,5.8788312,50.9355941
42078961,5.7839328,50.9356771
42079171,5.8780239,50.9360388
42079491,5.8773065,50.9363798
42079571,5.78476,50.93646
42079606,5.7845788,50.9365166
42079623,5.8774867,50.9364299
42080323,5.7853835,50.9373347
42080446,5.8740458,50.9377289
42080530,5.8741916,50.9378234
42080550,5.8737953,50.9378257
42080571,5.8739467,50.937924
42081339,5.8718927,50.9386339
42081379,5.871118,50.9390723
42081685,5.870235,50.9392585
42081733,5.8706712,50.9392467
42081935,5.8690665,50.9395956
42082004,5.8692527,50.9396692
42082105,5.7868051,50.9397517
42082128,5.8683129,50.9397677
42082144,5.78664,50.9398
42082274,5.867573,50.9399171
42082279,5.8675176,50.9400598
42083161,5.8608984,50.9411061
42083353,5.7876365,50.9416244
42083365,5.7874488,50.9416649
42083407,5.8609091,50.9412379
42083452,5.858522,50.9414475
42084068,5.8521261,50.9423328
42084076,5.8521928,50.942204
42084133,5.8517338,50.9423825
42084199,5.8510265,50.9423646
42084229,5.8509472,50.9424957
42084264,5.7877868,50.9426553
42084288,5.8504149,50.9425972
42084327,5.850227,50.9425168
42084343,5.8499537,50.9427067
42084346,5.7879906,50.9426756
42084440,5.8494219,50.9428596
42084508,5.8484568,50.9430903
42084758,5.8485632,50.9431797
42084931,5.8471256,50.9436984
42084957,5.8475831,50.9436194
42084973,5.7882427,50.9435274
42085037,5.788055,50.9435848
42085109,5.7883125,50.9437741
